Y,X1,X2,X3,X4
1,0.613359258,0.71532628,0.325975236,0.95314929
1,0.896596296,0.774308067,0.514066234,0.08634667
0,0.994183154,0.008175583,0.653587901,0.023845037
1,0.700399348,0.245106603,0.868595531,0.882878462
0,0.497623576,0.840599151,0.203693145,0.382244552
1,0.300314775,0.62587994,0.790936558,0.330965225
0,0.069392716,0.193442549,0.772226739,0.844861996
1,0.834778603,0.71779933,0.716260474,0.022391742
1,0.828078933,0.957549571,0.215434918,0.128600514
1,0.546825339,0.943278287,0.7283211,0.078219927
1,0.723884155,0.912879585,0.125143666,0.462941254
1,0.020443227,0.307701515,0.949644015,0.858521053
1,0.931949287,0.533531665,0.466195145,0.475156956
1,0.686665758,0.806828782,0.401705938,0.854506161
0,0.606475879,0.359959521,0.443135887,0.341809812
1,0.533033502,0.040476276,0.907236296,0.881487215
1,0.464290781,0.393972365,0.82317026,0.453808314
1,0.40828738,0.653642969,0.709822084,0.902161602
1,0.730343158,0.688425267,0.547170474,0.987913957
1,0.367247019,0.509807185,0.683647968,0.994208178
0,0.535998033,0.031750017,0.53597762,0.503381726
1,0.253485168,0.979360227,0.32431725,0.940584634
0,0.261055684,0.328770357,0.193759155,0.787582194
1,0.212057709,0.654105603,0.760383216,0.588859058
1,0.652803474,0.599377792,0.953078623,0.032285172
1,0.972571854,0.09047174,0.86456569,0.449521828
0,0.662498899,0.429281483,0.450128438,0.063909488
0,0.03513284,0.582449143,0.068047625,0.079739188
0,0.259943438,0.971988843,0.017315565,0.335377928
0,0.111867972,0.386139184,0.996220337,0.002132632
1,0.81926082,0.250371426,0.298706749,0.965961431
1,0.949165314,0.523530531,0.662670465,0.508861094
1,0.954632086,0.466323633,0.963015001,0.972716191
1,0.859654197,0.852894662,0.142257742,0.663228659
1,0.411416199,0.493914522,0.702639486,0.460311118
1,0.828344896,0.743892829,0.950788608,0.594325688
0,0.180519672,0.917261649,0.05901071,0.465475013
0,0.421891838,0.637098935,0.314971333,0.19125939
0,0.50154708,0.497942872,0.518323987,0.205570032
1,0.199528071,0.966359711,0.916430124,0.67453209
0,0.736299703,0.147424762,0.712780554,0.347799283
1,0.775874827,0.749965845,0.930068051,0.340823131
1,0.521232163,0.808268675,0.942804864,0.988871678
0,0.18346181,0.196901412,0.308696716,0.189870633
1,0.274541613,0.647686491,0.751336628,0.793192536
1,0.573712282,0.387929105,0.800412044,0.312828542
0,0.228121763,0.660583173,0.656577746,0.258885722
0,0.474554133,0.607402855,0.00067611,0.105129297
0,0.118522136,0.656523516,0.943627044,0.243452541
0,0.42666789,0.358070342,0.573756576,0.381007719
0,0.371012484,0.088241097,0.191681299,0.37474687
1,0.713412847,0.969292148,0.317121427,0.524477939
1,0.912890588,0.488316097,0.032020327,0.739084014
0,0.447291471,0.111923496,0.458847638,0.812204081
1,0.036532224,0.986085512,0.402420726,0.952030571
1,0.950017525,0.398971251,0.710939342,0.00777015
0,0.366261316,0.843223578,0.166473591,0.613304683
1,0.980888668,0.178409557,0.574134378,0.43605365
1,0.871799734,0.483224639,0.205024386,0.598724542
0,0.871340427,0.502746607,0.442309359,0.145507913
1,0.827261648,0.732964786,0.663074526,0.927519904
0,0.708019498,0.36051902,0.488098893,0.127537777
1,0.244273385,0.613055317,0.621631622,0.629372089
0,0.339954729,0.596468473,0.313056034,0.109178668
0,0.253704209,0.923379068,0.480308344,0.255894899
0,0.0179167,0.41666874,0.561426309,0.912481257
0,0.314910811,0.280303839,0.216190539,0.084667823
0,0.175488258,0.169820563,0.608053906,0.756231693
0,0.003728401,0.743494947,0.395871942,0.558705637
1,0.858007307,0.496763443,0.342939244,0.83142787
0,0.045148562,0.516065549,0.843843286,0.485632224
0,0.102480143,0.284686893,0.110499418,0.945449783
1,0.07158177,0.862684378,0.486427685,0.956643846
0,0.03822127,0.369345024,0.063075062,0.296206485
1,0.610787925,0.730832828,0.257737825,0.642577767
1,0.252101894,0.935027739,0.991269007,0.933279853
1,0.97487157,0.215937026,0.219933375,0.828240533
0,0.103834694,0.592534857,0.112105886,0.681261028
0,0.593920571,0.314094642,0.045579264,0.977512837
0,0.330587604,0.267154067,0.377046697,0.434430858
1,0.715667918,0.114437306,0.664002489,0.779886347
1,0.538795401,0.658112396,0.819754299,0.450601404
0,0.044373119,0.164743978,0.993937364,0.613339988
1,0.786759397,0.716255068,0.390221747,0.479595747
0,0.201175224,0.472679436,0.449901991,0.587677156
1,0.844936167,0.813401682,0.201990248,0.640987149
0,0.11064047,0.558139738,0.573193757,0.079046647
0,0.204804996,0.819447161,0.268965631,0.512540847
1,0.741027907,0.630556211,0.933522046,0.045318313
1,0.782171965,0.718004483,0.147223303,0.812239945
0,0.884959753,0.370929301,0.361051362,0.215100732
1,0.617962838,0.835309505,0.587641173,0.905715367
1,0.602989375,0.7841608,0.998961887,0.446837473
1,0.992399202,0.350824981,0.172174317,0.919845967
0,0.896524707,0.046100412,0.061801577,0.365599818
0,0.17066452,0.843419036,0.057928096,0.692339944
1,0.761529074,0.689967447,0.966136168,0.876677641
0,0.34422909,0.339497824,0.449089622,0.624809341
1,0.567827243,0.917203123,0.838651576,0.621072877
0,0.537463668,0.895094241,0.178677029,0.125940652
1,0.923368142,0.30517458,0.723381231,0.863787077
1,0.562207215,0.343872047,0.876683231,0.764048564
1,0.392603483,0.969112321,0.674389387,0.157611916
1,0.197723116,0.958288117,0.700531043,0.558920105
0,0.148067041,0.907349969,0.3544007,0.412891563
0,0.233893334,0.957369028,0.201373391,0.555611218
0,0.34443678,0.095788158,0.655825981,0.267153253
1,0.473648965,0.976573729,0.685205379,0.774917219
1,0.788300318,0.764343163,0.972797243,0.018377088
1,0.47532703,0.55623136,0.762864445,0.63517831
1,0.862457407,0.981558641,0.981890897,0.359263815
0,0.38605454,0.249974311,0.781406106,0.48238298
1,0.416637354,0.695552579,0.233141655,0.788246725
1,0.952339077,0.71520316,0.690408791,0.731633788
0,0.436974888,0.300458269,0.550078908,0.348683548
0,0.346516675,0.411027203,0.157044709,0.872682599
0,0.04347829,0.074976523,0.300040021,0.803455966
1,0.648428569,0.578535588,0.081874492,0.930946795
1,0.867761528,0.476810887,0.468513986,0.973127193
0,0.87933603,0.524056647,0.522988373,0.065947086
0,0.124343943,0.11521766,0.353229251,0.551941877
1,0.771881036,0.652074296,0.475533094,0.196997921
0,0.564172642,0.052897152,0.264679433,0.966697671
1,0.347116198,0.79811075,0.501515326,0.630630813
1,0.909754542,0.202088992,0.901570905,0.115613981
1,0.763084776,0.992667061,0.044399853,0.362961483
1,0.195844355,0.907757083,0.495709401,0.60529209
1,0.158121361,0.940803572,0.815500354,0.52810242
0,0.368117543,0.494292878,0.153649965,0.314011438
0,0.418012274,0.270825849,0.139725777,0.434383728
0,0.90685889,0.006565389,0.051928298,0.646429754
1,0.620990725,0.555981881,0.781815773,0.254580481
0,0.854383949,0.079810673,0.026204219,0.439634066
0,0.597224315,0.399817675,0.308754491,0.133976796
0,0.265027015,0.70843248,0.117863808,0.418267912
0,0.35532838,0.343924266,0.93125652,0.239346142
1,0.604674702,0.940304455,0.52340475,0.014962848
1,0.896704575,0.547395324,0.468498907,0.880025412
1,0.415220483,0.359558311,0.449445981,0.858640559
1,0.772925136,0.614045813,0.886356003,0.361215166
1,0.263906057,0.647706489,0.649068192,0.993841288
0,0.373428672,0.257563628,0.554237898,0.377477031
1,0.949565651,0.46340263,0.494316192,0.228855632
0,0.256953567,0.647226826,0.212593773,0.566475073
1,0.830824978,0.797571835,0.810660266,0.054097207
1,0.811289355,0.974597891,0.950954414,0.740822652
1,0.542089676,0.672966765,0.773781217,0.836532291
0,0.017542391,0.106581086,0.258906989,0.448301115
1,0.270568393,0.741436551,0.550322616,0.469220043
0,0.564961533,0.687856639,0.506241726,0.113616357
1,0.428995513,0.099107647,0.767277179,0.735439194
1,0.269012461,0.306285887,0.903027115,0.620790035
1,0.065620931,0.973377714,0.200538881,0.982845149
1,0.895946328,0.146589643,0.74471416,0.840979924
1,0.318880797,0.768924013,0.376971329,0.759775091
0,0.049409303,0.450783895,0.754034215,0.539041284
1,0.497940914,0.946096412,0.858023847,0.052231471
1,0.553260798,0.599908683,0.177988108,0.933699273
0,0.582496253,0.20078122,0.070277193,0.880084231
1,0.64045739,0.657318021,0.03234652,0.78148783
0,0.152818577,0.852040786,0.583372505,0.211083725
0,0.846781761,0.016193851,0.623727401,0.156821865
0,0.261664622,0.162902784,0.604862224,0.36153391
0,0.213086989,0.067499986,0.414768013,0.576493783
0,0.366240424,0.046043436,0.036284065,0.919044487
1,0.962705004,0.490575186,0.413404235,0.402605962
1,0.839905559,0.466279675,0.374678313,0.970945421
0,0.204644289,0.111383626,0.803144457,0.051366197
1,0.697746968,0.21776326,0.554051352,0.801824353
0,0.207732017,0.377299028,0.738398775,0.321211571
1,0.796587292,0.481988271,0.29367175,0.974291292
0,0.126319617,0.991906313,0.48726435,0.341567907
1,0.800335476,0.404959458,0.986260746,0.74696063
0,0.422621877,0.579098882,0.544989734,0.182524965
1,0.806353753,0.011208203,0.715908315,0.662644642
1,0.625836211,0.128364328,0.960464863,0.867909769
0,0.5236075,0.248879676,0.15935202,0.978425294
0,0.584192767,0.407399165,0.259769549,0.575722739
0,0.145492245,0.246402249,0.591473383,0.257995908
1,0.36088764,0.998326727,0.760645794,0.015673419
0,0.757717654,0.270130297,0.072295994,0.419791778
1,0.790096905,0.276715829,0.982536851,0.664484443
1,0.942966033,0.341824887,0.674158199,0.642591614
1,0.87757186,0.400384439,0.202286439,0.899870235
0,0.031022635,0.328134294,0.120117003,0.49377897
1,0.887439126,0.510783611,0.103644289,0.785115735
1,0.801127033,0.301080955,0.418261585,0.693920869
0,0.872148474,0.064491416,0.74421404,0.132510602
0,0.6948403,0.566406509,0.057891618,0.564074825
0,0.044440779,0.323581,0.863872826,0.521771746
0,0.274995023,0.086839616,0.213013003,0.843761931
0,0.45437395,0.252323237,0.160508857,0.66184351
1,0.189197241,0.659747532,0.456927941,0.707524791
0,0.197926502,0.018654543,0.514950979,0.665935276
0,0.461724842,0.17110265,0.232335848,0.379204921
0,0.441569023,0.720291039,0.018447234,0.092106333
1,0.648634038,0.95537294,0.478895621,0.29783977
0,0.898711955,0.361875683,0.180487373,0.437537194
0,0.076798876,0.161021445,0.106193733,0.518846935
1,0.469331433,0.4367597,0.624032657,0.878120906
1,0.28870795,0.981175212,0.688847384,0.089099798
0,0.003357938,0.362015911,0.342034658,0.777965106
0,0.553366973,0.383840662,0.735941111,0.0373732
1,0.406237576,0.750654206,0.585440251,0.879661359
0,0.25783118,0.17533697,0.349412674,0.34101124
1,0.004150355,0.924583877,0.579387928,0.739582845
0,0.23134963,0.236583125,0.55882856,0.366412778
1,0.578819159,0.384485491,0.96343485,0.94938264
1,0.738398691,0.791544168,0.955569002,0.200682531
0,0.565792139,0.411823822,0.221825344,0.462130847
0,0.491324366,0.570643587,0.193810342,0.055863008
1,0.769587826,0.264442974,0.984711505,0.677223148
0,0.032007342,0.808049978,0.487750077,0.031547877
0,0.599059324,0.329054327,0.54311178,0.288432317
0,0.717778688,0.724909247,0.248127106,0.177098814
1,0.950453695,0.444572318,0.626717523,0.021813481
0,0.639932065,0.245984954,0.440192783,0.369659297
0,0.201243576,0.762654442,0.842701922,0.0247427
1,0.005476089,0.380973928,0.796819625,0.955999458
1,0.507960182,0.889402311,0.884221181,0.408775838
1,0.131332644,0.833607596,0.714207022,0.592752512
0,0.252073848,0.050695281,0.939513859,0.604846596
1,0.803803404,0.933557167,0.593347881,0.408842806
0,0.003139212,0.04524341,0.363026798,0.335875119
0,0.06580243,0.217551937,0.165249921,0.220822719
1,0.907475255,0.870959363,0.171363158,0.904740446
1,0.249008113,0.470069912,0.650055288,0.908519936
1,0.617379867,0.397723681,0.933218064,0.110018979
0,0.549064059,0.281126365,0.488364135,0.581209715
0,0.289460487,0.009184949,0.671753039,0.586980205
1,0.538247499,0.666165144,0.403110937,0.740822759
0,0.618061047,0.131816362,0.061228608,0.039451801
0,0.728682584,0.960324165,0.240657602,0.049223256
1,0.666632739,0.047539056,0.533989027,0.855299228
1,0.418810696,0.766875869,0.48793557,0.905023719
0,0.606242725,0.290185259,0.157739644,0.177309829
0,0.543161362,0.518928416,0.065519731,0.79243445
0,0.474930041,0.45552334,0.555053418,0.504436086
1,0.308468812,0.388811569,0.781507473,0.641781176
1,0.358301342,0.93683689,0.837824181,0.587182353
1,0.150506581,0.656292385,0.970932621,0.757602306
1,0.472028695,0.086988633,0.945137208,0.566250351
0,0.215679618,0.36623362,0.090835754,0.415962397
1,0.609402857,0.492892175,0.403361334,0.936763439
0,0.026114953,0.235435119,0.696212468,0.296218866
0,0.478949455,0.240530276,0.228154506,0.758321439
0,0.390392945,0.64739338,0.111083473,0.349619294
0,0.538753046,0.136772652,0.474379389,0.438291165
0,0.065214451,0.595032893,0.035720422,0.306482483
1,0.80896847,0.801278728,0.70324326,0.252245867
0,0.452388523,0.398296588,0.81861758,0.116219231
1,0.942496418,0.437168872,0.963644674,0.966528236
0,0.559417744,0.025593923,0.439014116,0.310983751
0,0.513840017,0.992558878,0.156234274,0.195351023
0,0.306232105,0.147708573,0.653072751,0.549168042
1,0.660884003,0.462120118,0.911350808,0.826150552
1,0.842090572,0.501940434,0.457716413,0.928834847
0,0.279948127,0.762855371,0.082809205,0.221141518
1,0.702272503,0.146513078,0.572345888,0.947591765
1,0.737141764,0.541374654,0.524220168,0.794525674
0,0.658508716,0.053107754,0.136519962,0.014669646
1,0.894312313,0.99430616,0.18620711,0.701454101
1,0.034641357,0.844753246,0.712733988,0.723731265
1,0.315887286,0.952774621,0.360435114,0.385149711
1,0.495061457,0.86007266,0.596743478,0.228219018
1,0.059372431,0.872863647,0.532180718,0.814821513
1,0.941673405,0.176149797,0.650511108,0.309325876
1,0.415764309,0.796146925,0.537064915,0.662359368
1,0.936243654,0.306106698,0.369155517,0.626392234
1,0.577487388,0.533521504,0.981343768,0.270387004
1,0.850421186,0.759568368,0.816086092,0.945544707
0,0.912194084,0.646078547,0.033058909,0.295560856
1,0.869578257,0.192549123,0.796957983,0.846637379
0,0.65202679,0.095038751,0.636529659,0.393939333
0,0.105244739,0.591942371,0.136277712,0.007322221
0,0.738548449,0.146635435,0.231331227,0.429104008
0,0.021360374,0.66980541,0.561326302,0.387864965
1,0.532113803,0.873657261,0.659092951,0.358879923
1,0.830242747,0.787226239,0.351490612,0.297333409
1,0.281029012,0.481268495,0.671739075,0.683613583
0,0.560982497,0.123466105,0.902048695,0.0558273
0,0.400111533,0.257041884,0.269800336,0.75160649
0,0.436213181,0.964834273,0.052564116,0.288812784
0,0.3643247,0.48314866,0.344569882,0.653428827
0,0.41598726,0.368203009,0.078992172,0.13810066
1,0.350310885,0.532389107,0.213830002,0.911212639
0,0.041440566,0.329876212,0.773790274,0.583717038
0,0.688168399,0.055541216,0.649734294,0.469651174
0,0.600239517,0.392964936,0.830759858,0.157564549
1,0.894272827,0.320174483,0.024143662,0.972279087
1,0.390496196,0.900801646,0.854699507,0.547338022
1,0.812158998,0.261868496,0.781299325,0.642868754
0,0.171864667,0.325826421,0.426335801,0.685316776
0,0.277771943,0.553205961,0.719992128,0.227874034
0,0.500892481,0.024066205,0.894232646,0.534614066
0,0.772413215,0.121966453,0.074974532,0.764071248
0,0.396796586,0.785691071,0.573321025,0.14747998
1,0.788228018,0.476216103,0.753831909,0.757953592
0,0.107943808,0.012495763,0.384301889,0.535621394
1,0.4452949,0.77821975,0.800500096,0.382270509
0,0.279147028,0.863942655,0.058973052,0.433132359
1,0.537256276,0.5178567,0.217547589,0.878076794
1,0.766460417,0.815665157,0.514433882,0.790305019
0,0.144595209,0.51265628,0.296577479,0.199542519
1,0.475073992,0.970336491,0.832949893,0.387995193
0,0.106269444,0.390253388,0.477274679,0.054085759
1,0.936802123,0.226316983,0.16227741,0.879745872
0,0.23038953,0.510547163,0.644536465,0.170293152
1,0.323736404,0.809039096,0.457906289,0.647986189
0,0.497998447,0.129650144,0.751066372,0.528896142
0,0.428342987,0.127919522,0.358236801,0.359454759
1,0.626267583,0.927839197,0.622434236,0.531795549
0,0.114017267,0.5596469,0.02139284,0.858585428
1,0.71448311,0.955590987,0.484105719,0.894225594
0,0.33948015,0.603397265,0.397605509,0.418022969
0,0.176900986,0.502117015,0.103960524,0.424582997
0,0.362835462,0.48884697,0.073115368,0.394099118
0,0.512990697,0.610654252,0.42634379,0.050494915
1,0.650771948,0.55021271,0.404700103,0.840994112
0,0.512527877,0.251930022,0.283658689,0.769414
1,0.892445702,0.475272278,0.655992913,0.623624749
1,0.63102125,0.986711299,0.021726028,0.396214569
1,0.637725836,0.937731242,0.960744999,0.681903949
1,0.316561137,0.225443474,0.952480479,0.819817878
1,0.466745702,0.642511536,0.247144695,0.939349248
0,0.491500677,0.039686917,0.596988988,0.219233848
0,0.805901826,0.157359729,0.563168046,0.011327102
1,0.522599769,0.628086367,0.465774661,0.787924679
0,0.381281785,0.040230809,0.415012968,0.193507574
1,0.496494518,0.598547951,0.387914825,0.86627739
1,0.766138799,0.802778282,0.166455345,0.876924648
0,0.358032301,0.204939804,0.445675645,0.66581537
0,0.001864302,0.424520032,0.602905901,0.912481186
1,0.663236988,0.69371617,0.792160538,0.099172212
1,0.826736301,0.703739247,0.929986264,0.17373247
0,0.064713471,0.665653976,0.302348171,0.197774765
0,0.174995014,0.064003811,0.803608556,0.588879152
0,0.240481229,0.568080319,0.185219211,0.618233572
0,0.682157283,0.173412931,0.836215956,0.146723678
0,0.669812502,0.39613911,0.34240186,0.130260698
1,0.370072604,0.463581717,0.881164307,0.677076938
0,0.315151348,0.085061166,0.87004081,0.654114695
0,0.804541795,0.008322052,0.283534035,0.360478943
1,0.840790483,0.84283509,0.419898209,0.149986383
0,0.174112938,0.077540446,0.334610386,0.624680372
1,0.4876563,0.432804925,0.850384342,0.490045754
1,0.252682263,0.837379392,0.995046511,0.716106501
0,0.019455723,0.483101761,0.431965396,0.473063235
1,0.055616618,0.629862977,0.511745699,0.825212192
1,0.794244483,0.162154509,0.991373611,0.683375002
1,0.936108665,0.918906437,0.340081384,0.252918793
0,0.353280523,0.543756194,0.091634575,0.206036739
1,0.656900926,0.663248741,0.202298851,0.909893862
0,0.22997103,0.651967262,0.781403999,0.011575272
0,0.092931053,0.922149118,0.131259938,0.763446881
1,0.967194316,0.728336894,0.415136762,0.683449988
1,0.892970849,0.521939707,0.304903583,0.870202733
1,0.676476231,0.398826463,0.527038999,0.975964718
0,0.103636905,0.708393843,0.520587861,0.478486587
0,0.227839984,0.614009353,0.222905027,0.556542712
1,0.785669619,0.040599548,0.430789943,0.989757722
0,0.207956083,0.752820218,0.753093986,0.262236188
0,0.189106283,0.698829727,0.61808906,0.280749222
0,0.534441352,0.284098333,0.372342478,0.273068921
1,0.512406907,0.297512762,0.80339356,0.413213726
1,0.871960226,0.229659044,0.848635301,0.719165739
0,0.250515572,0.791545126,0.186097985,0.068818911
1,0.96241899,0.081438437,0.585720897,0.422934593
1,0.839786159,0.343886133,0.031058667,0.925152325
1,0.736436249,0.426476779,0.680553673,0.635568981
0,0.765236042,0.367245935,0.097107963,0.65951076
0,0.245132799,0.507449093,0.789972047,0.320798126
0,0.201909202,0.377491458,0.20274955,0.393575201
0,0.323195078,0.588100221,0.219333079,0.614955243
1,0.713693497,0.892715244,0.408078503,0.518774052
0,0.214522176,0.251986358,0.551447653,0.832605811
0,0.070024971,0.687057742,0.152983938,0.493094821
1,0.544001534,0.781715678,0.434329718,0.382670645
0,0.320444487,0.231423283,0.788257681,0.448141282
0,0.387060321,0.266464723,0.348800073,0.682300584
1,0.348597992,0.905559972,0.56482328,0.813173079
1,0.600199354,0.727498252,0.850494575,0.174787547
0,0.411870646,0.629263787,0.231119608,0.710983726
1,0.052960698,0.881417598,0.987091244,0.703014135
1,0.324232859,0.272502657,0.946249853,0.772333597
0,0.599521535,0.142502353,0.131271692,0.923884719
0,0.039281143,0.49856815,0.131602889,0.295872308
0,0.118666568,0.628062488,0.195369858,0.035819624
0,0.906266206,0.003779588,0.365082701,0.348248704
0,0.115031163,0.703544713,0.193908426,0.125313486
1,0.406700079,0.474191783,0.875890453,0.445617584
1,0.727560216,0.296454738,0.84530657,0.611688023
0,0.455419873,0.088452929,0.730651991,0.177519621
1,0.835345932,0.954128723,0.924371054,0.327990676
0,0.383849689,0.62152474,0.220701818,0.199537802
0,0.525421453,0.450029448,0.473607849,0.298656618
0,0.892558565,0.128206492,0.362229587,0.317541255
1,0.572634317,0.830406461,0.192476814,0.728696343
0,0.229679155,0.443429182,0.576675207,0.250623157
1,0.98299748,0.298121346,0.967347014,0.225380586
1,0.166651784,0.684336719,0.215782278,0.938350441
0,0.538923757,0.148230235,0.002313213,0.914293323
1,0.959870685,0.05588225,0.787943836,0.597858242
1,0.952736323,0.634070422,0.0785407,0.792976115
1,0.964411256,0.869997617,0.754532425,0.710238621
1,0.532448637,0.543724183,0.261809939,0.828243097
1,0.408960829,0.814900639,0.301057961,0.538998362
1,0.244747978,0.62691911,0.907014724,0.94036783
1,0.22397509,0.915048921,0.193763579,0.699080319
1,0.843055288,0.150856237,0.909827399,0.218543272
1,0.530667085,0.863423281,0.937180188,0.573233287
0,0.054074859,0.397222002,0.051890574,0.224701494
1,0.749762632,0.93021312,0.084207701,0.401365658
1,0.674559547,0.18217584,0.866849945,0.711283953
0,0.647585977,0.336806728,0.166491949,0.583692446
0,0.745522451,0.654673394,0.168327809,0.063688648
0,0.507231551,0.086169869,0.164523167,0.098214549
1,0.34437679,0.459783593,0.541237596,0.708607481
1,0.801872027,0.499501629,0.747677521,0.303848547
0,0.032636907,0.551502384,0.874487249,0.047360617
1,0.297969336,0.311630012,0.948060063,0.456121245
0,0.995203259,0.036953304,0.639841846,0.240317253
1,0.78346201,0.860807962,0.303047366,0.880135888
1,0.420320338,0.830696541,0.301944278,0.949003158
0,0.717046915,0.453535676,0.095362888,0.503661353
0,0.808884204,0.121692754,0.021582029,0.336157744
1,0.183763001,0.915075655,0.961608253,0.256199637
1,0.576485489,0.950205532,0.408230496,0.934354292
1,0.217920282,0.358920329,0.924853614,0.803018011
1,0.049786598,0.876964602,0.746729896,0.441370677
1,0.122351093,0.959204452,0.892948719,0.091553665
0,0.472734867,0.806193224,0.477245962,0.217921384
1,0.943282138,0.818514784,0.090630062,0.264234315
0,0.390069769,0.066453009,0.083160021,0.849050087
0,0.31274993,0.369126207,0.662614776,0.188185651
0,0.329005628,0.945412246,0.652521804,0.026128271
0,0.475275945,0.34705709,0.374314361,0.431586891
0,0.277884889,0.677937454,0.165937443,0.785449503
1,0.631645091,0.481138655,0.971981631,0.687598689
0,0.691680077,0.161125779,0.232328543,0.470514501
1,0.594884663,0.989943831,0.321472449,0.965955965
1,0.417810174,0.497781291,0.90239592,0.390644038
1,0.961792863,0.061345165,0.590935535,0.530066182
1,0.780692982,0.890061216,0.646819313,0.222446024
1,0.458967613,0.41055165,0.851022631,0.870146927
1,0.935665357,0.412195284,0.115555739,0.772186417
0,0.371604448,0.914191661,0.330185286,0.214459783
0,0.315613795,0.100229552,0.541723586,0.499479776
1,0.417465902,0.755155529,0.611173462,0.35042918
1,0.992184894,0.406582536,0.514711233,0.895326343
1,0.738938264,0.96540226,0.124698708,0.941193101
1,0.816189796,0.292944953,0.395667872,0.64311351
1,0.365373671,0.035992008,0.816842283,0.952379396
0,0.226355186,0.470427245,0.155779224,0.587209666
1,0.975850885,0.603442118,0.503903856,0.560456263
1,0.87083769,0.4401435,0.274301128,0.963425498
1,0.114773668,0.542419048,0.548470174,0.901062223
0,0.071535632,0.995728474,0.118432122,0.400695131
1,0.434433832,0.638863834,0.768648381,0.533370783
0,0.634750851,0.522430905,0.188699064,0.23791883
1,0.925640821,0.967044339,0.470646427,0.90986212
1,0.721058611,0.994178957,0.897701634,0.569863879
1,0.812515593,0.646410567,0.932533068,0.66733685
1,0.628429517,0.793513881,0.525613339,0.193678417
1,0.974952842,0.50711747,0.720157393,0.782631243
0,0.723165638,0.074055132,0.237244715,0.535110381
1,0.763199065,0.783779589,0.347639246,0.491528351
0,0.171957008,0.153628149,0.216491853,0.941911867
0,0.331014388,0.628110268,0.054339159,0.524325895
1,0.380066,0.922764173,0.88674561,0.919984793
1,0.146076899,0.798574663,0.876757693,0.92448537
0,0.759287891,0.115746377,0.993909579,0.055889566
1,0.48519818,0.848921426,0.670175276,0.777063342
1,0.863866207,0.542763224,0.69662301,0.996596443
0,0.228259351,0.34737188,0.055477583,0.302041745
1,0.64534411,0.497731744,0.872092683,0.653596935
0,0.208237974,0.095451206,0.431641591,0.638466183
0,0.140779627,0.193140296,0.172756955,0.767091276
0,0.530279614,0.509650071,0.412812586,0.502715975
1,0.396614846,0.94093869,0.726217537,0.09203264
0,0.101997462,0.363905419,0.552385032,0.967427232
1,0.623561569,0.089785172,0.473942892,0.873934762
0,0.40166479,0.598750852,0.665412713,0.306301578
1,0.997318681,0.803962481,0.326155027,0.799927697
0,0.775355229,0.771588516,0.002567076,0.053130654
0,0.078448977,0.057123229,0.641245735,0.975775642
1,0.418943937,0.681260578,0.174333139,0.770158968
1,0.952025097,0.328702562,0.628858401,0.60350424
0,0.416334939,0.193035681,0.342606433,0.905333524
1,0.513386477,0.889277187,0.716872874,0.656836171
1,0.902063188,0.064422744,0.711614887,0.337138157
1,0.451110092,0.4237434,0.468035152,0.673543028
1,0.666643176,0.546960408,0.635733683,0.33295802
0,0.429950997,0.871501345,0.22179792,0.184632203
0,0.644108426,0.614160677,0.145714562,0.468811624
1,0.374157138,0.866352572,0.472052269,0.517140381
1,0.934403078,0.13704915,0.249089841,0.912775134
1,0.813580523,0.187663223,0.531480229,0.797517771
0,0.723510709,0.12230681,0.852095822,0.161434631
1,0.276556718,0.964926026,0.306108749,0.573314455
0,0.897025214,0.385394437,0.109955519,0.51732648
0,0.285090092,0.796294062,0.371504297,0.307037155
1,0.875678412,0.456945027,0.578370583,0.816598511
0,0.494950068,0.46917151,0.497387614,0.202749108
0,0.073427444,0.872560856,0.551631933,0.36638018
0,0.368394381,0.115021494,0.470218395,0.444807563
0,0.54199073,0.48970812,0.108582789,0.188387777
0,0.298184379,0.568615759,0.476400579,0.196491444
0,0.10517109,0.131246261,0.274552963,0.577243987
0,0.175768776,0.361501059,0.583447838,0.189344287
0,0.588709099,0.246667271,0.385250929,0.205549506
0,0.478859761,0.076859829,0.638813619,0.540401761
1,0.293364575,0.823492065,0.368014976,0.830098444
1,0.681911598,0.222422965,0.42485236,0.893554142
1,0.571495973,0.373588149,0.82150259,0.683806014
0,0.054954113,0.092314975,0.667663227,0.419400556
1,0.298424705,0.636411059,0.975988696,0.902854273
1,0.041090853,0.389959168,0.88630485,0.833577519
0,0.695923654,0.14280269,0.015231713,0.659071881
0,0.787097719,0.319751,0.045782214,0.404556897
0,0.657820585,0.551917732,0.090433618,0.011583071
1,0.950012801,0.750075516,0.305832139,0.84691174
0,0.152663406,0.147914286,0.016019769,0.355238677
0,0.706163533,0.028296521,0.145571774,0.177975237
1,0.577727317,0.911741876,0.856460284,0.875747896
1,0.98375083,0.439909131,0.773395806,0.504852539
0,0.574106162,0.321755838,0.700336244,0.334759953
1,0.710850773,0.919289826,0.499179703,0.430459031
0,0.254874698,0.577028542,0.505080846,0.381968395
1,0.924223062,0.372226529,0.637921132,0.521983324
1,0.748872475,0.641465274,0.724838583,0.938343483
1,0.474788864,0.598519464,0.567592543,0.733968913
1,0.915736365,0.434963299,0.064095673,0.908062977
0,0.715998105,0.656417443,0.092234988,0.442783513
0,0.03821992,0.809447695,0.8849785,0.050643627
0,0.240797854,0.559066038,0.039398679,0.87341864
0,0.818834804,0.242143006,0.773153855,0.038928804
0,0.169851099,0.639188182,0.363384773,0.583196624
